id,resource_state,name,activity_type,distance,average_grade,maximum_grade,elevation_high,elevation_low,start_latlng,end_latlng,elevation_profile,elevation_profiles,climb_category,city,state,country,private,hazardous,starred,created_at,updated_at,total_elevation_gain,map,effort_count,athlete_count,star_count,athlete_segment_stats,xoms,local_legend
5591478,3,Zacualtitla (Camino a Pastortitla) Climb,Run,567.1,7.2,12.5,2322.3,2281.6,"[19.203642, -98.978544]","[19.199507, -98.979456]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/XQ3OQSCS2MGYBDSLELLZ2DEZEEFLCVGFOICLESP2SFIU4YZR274KUMGZGX46JQCZXJ5NLZCKOAOXYCHLAWADOFA=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/XQ3OQSCS2MGYBDSLELLZ2DEZEEFLCVGFOICLESP2SFIU4YZR274KUMGZGX46JQCZXJ5NLZCKOAOXYCHLAWADOFA=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/6XU4E2AY6AOC3LSF2QWUMMJVHKRKLYOGMOUFBRP3RB72HEDBYTKLX3OU2YTAMYFAIPT62WCP5P3IK4UV655DLAQ='}",0,Mexico City,D.F.,Mexico,False,False,False,2013-09-24T18:11:11Z,2021-05-15T02:14:05Z,40.7,"{'id': 's5591478', 'polyline': 'wuetB|vb{QJQHEx@f@JVB`@N`@PRz@jBXRVL`@FH?v@m@\\CTJXFb@?ZCtAm@^CjAHb@ArBS', 'resource_state': 3}",34,12,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '3:26', 'qom': '5:10', 'overall': '3:26', 'destination': {'href': 'strava://segments/5591478/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",
30190342,3,rumbo laberinto 2,Run,392.9,2.5,4.0,2995.4,2985.7,"[19.226841, -99.225924]","[19.227761, -99.222505]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/QBDPRJKGDRSPDI6FPFE6YNGYGCWVHAODTIKYLKSHMQVRSB7R2UOYZYFUIR6LKRQDB7WY4L4M24XYAU7HKMDFEXA=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/QBDPRJKGDRSPDI6FPFE6YNGYGCWVHAODTIKYLKSHMQVRSB7R2UOYZYFUIR6LKRQDB7WY4L4M24XYAU7HKMDFEXA=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/RJUJEIJMQCXWZMIYCUDLVW7PANRIILIS7P2WY43XB5BTLBT2SFWXDKLN3LMLEG4DAFHKKCMPFEAFDJ6VOKGCKSQ='}",0,San Miguel Ajusco,Ciudad de México,Mexico,False,False,False,2021-10-19T23:47:14Z,2021-10-19T23:47:14Z,8.52917,"{'id': 's30190342', 'polyline': 'wfjtB`as|QBC?UMIEa@OUEOB_@EUGOGq@ISAOBQIUQYGa@I{@@q@D[ASMQEQC_@c@q@Sk@', 'resource_state': 3}",58,14,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '2:34', 'qom': '3:21', 'overall': '2:34', 'destination': {'href': 'strava://segments/30190342/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 121240384, 'title': 'Luigui Bravo', 'profile': 'https://graph.facebook.com/977160470201330/picture?height=256&width=256', 'effort_description': '1 effort in the last 90 days', 'effort_count': '1', 'effort_counts': {'overall': '1 effort', 'female': None}, 'destination': 'strava://segments/30190342/local_legend?categories%5B%5D=overall'}"
29350674,3,subida y bajada arenal xitle,Run,157.5,4.4,49.1,3044.0,3001.0,"[19.246581, -99.222042]","[19.246607, -99.222099]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/NA2SGICEEWKJO26NUYXEPJ2BLVBTGZQIWSMNCVT5ZTQSKF3UPQBRBM4BIRAJSDX5XIX763IML4LOBG2AFI2C4OI=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/NA2SGICEEWKJO26NUYXEPJ2BLVBTGZQIWSMNCVT5ZTQSKF3UPQBRBM4BIRAJSDX5XIX763IML4LOBG2AFI2C4OI=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/TZCWERMMMBW4PHD45YBMR6ZEDA556IDM75EVV6PGAN6Q53GNZZWXFEVDGNH5TRCYQCY2LQY7SBTMRNDJFSUUYZI='}",0,,Mexico City,Mexico,False,False,False,2021-08-02T01:35:28Z,2021-08-02T01:35:42Z,43.0,"{'id': 's29350674', 'polyline': 'cbntBxhr|QVHP?THZBh@?_@@}@Gc@IG@', 'resource_state': 3}",307,142,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '19s', 'qom': '36s', 'overall': '19s', 'destination': {'href': 'strava://segments/29350674/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 69627332, 'title': 'Roberta Guerrero Sánchez', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/69627332/25619671/1/large.jpg', 'effort_description': '3 efforts in the last 90 days', 'effort_count': '3', 'effort_counts': {'overall': '3 efforts', 'female': '3 efforts'}, 'destination': 'strava://segments/29350674/local_legend?categories%5B%5D=overall'}"
30190334,3,rumbo al laberinto,Run,981.5,1.1,25.6,3009.9,2989.0,"[19.225513, -99.21259]","[19.228464, -99.22101]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/T74ZYXR5MVKP6RQCHDQQTOL23SCV3IBFJ256NFHVZKHDRIY7GD4V4J5HLS2N34XYGWYHWUIZ2RPQWWYAG5AJRJY=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/T74ZYXR5MVKP6RQCHDQQTOL23SCV3IBFJ256NFHVZKHDRIY7GD4V4J5HLS2N34XYGWYHWUIZ2RPQWWYAG5AJRJY=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ETOAFD5USJTDOKMM52265UEGMIL2KKLFTEJAXEWH67P2X2NOGPZ2TCCV6RXZM3NWXXOUJDLBXASECMAAB4CJ76A='}",0,San Miguel Ajusco,Ciudad de México,Mexico,False,False,False,2021-10-19T23:45:12Z,2021-10-19T23:45:12Z,19.3605,"{'id': 's30190334', 'polyline': 'm~itBtmp|QOl@GHQ`@ARIXS`@UfBa@tAQP]r@W^s@l@]f@c@`@k@nAId@OZER[j@A\\Mp@?ZEV?RDb@EhAWr@OnBo@vBO\\ORI`@MVAh@@RAd@Cj@EFAh@@JHT@H', 'resource_state': 3}",50,10,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '6:18', 'qom': '7:47', 'overall': '6:18', 'destination': {'href': 'strava://segments/30190334/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 82170466, 'title': 'Dany Ramirez', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/82170466/19758910/1/large.jpg', 'effort_description': '3 efforts in the last 90 days', 'effort_count': '3', 'effort_counts': {'overall': '3 efforts', 'female': '3 efforts'}, 'destination': 'strava://segments/30190334/local_legend?categories%5B%5D=overall'}"
24338538,3,Agua Cristalina a Cima Salsipuedes,Run,520.6,10.4,23.9,2727.2,2673.0,"[19.245265, -99.190225]","[19.244108, -99.194641]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/G2OMAPZ5EPCTQQ6HR6YR7H6TOO342ZBMWWUJ4TSEU6KTXSOANB4N2OY3HVHCNGHBZCE5WAFJUEXGFKCC2DPCG63S,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/G2OMAPZ5EPCTQQ6HR6YR7H6TOO342ZBMWWUJ4TSEU6KTXSOANB4N2OY3HVHCNGHBZCE5WAFJUEXGFKCC2DPCG63S', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/FKZ7UBVL4CAV55OAJPXWM7DP46IU236TRUDORAUYQOPZGFIENLNLLMDYBMI6F6G3M34GI7LBUAOEUGLGKBOXEDIA'}",0,Ciudad de México,Ciudad de México,Mexico,False,False,False,2020-06-04T20:06:39Z,2021-05-15T02:24:48Z,54.2,"{'id': 's24338538', 'polyline': '{ymtB|al|Q^V`@PLJJRH`@HLDZAXHbAAh@|@vAX`ABZKn@IJ?RANGTMNKTGXDXPd@Pp@v@lABHAFQV', 'resource_state': 3}",286,28,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '3:06', 'qom': '4:28', 'overall': '3:06', 'destination': {'href': 'strava://segments/24338538/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 55921876, 'title': 'Hector Ramirez Teuffer', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/55921876/14535055/1/large.jpg', 'effort_description': '6 efforts in the last 90 days', 'effort_count': '6', 'effort_counts': {'overall': '6 efforts', 'female': None}, 'destination': 'strava://segments/24338538/local_legend?categories%5B%5D=overall'}"
19786061,3,Zetas,Run,618.8,16.2,46.4,2740.9,2640.5,"[19.251112, -99.196845]","[19.249219, -99.196292]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/7IS3Y3MKLVL7O5HVEW7YQ4XUGFWLIDABFRZ4QGVFGL5QL46EY4MXXXUJKSHUHBDMIDWMBMFW7X2WPO7H2K27WNA=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/7IS3Y3MKLVL7O5HVEW7YQ4XUGFWLIDABFRZ4QGVFGL5QL46EY4MXXXUJKSHUHBDMIDWMBMFW7X2WPO7H2K27WNA=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/OBAMEJWHVUONVUOPYDSUBH5KVOWER3UKCSDHOAZ5QVUAE2BUCG7ECSY3XG7V6OZNQYP7PGWBL3IDBTXXQGWSOSQ='}",1,Ciudad de México,Ciudad de México,Mexico,False,False,False,2019-01-31T16:48:15Z,2021-05-15T02:22:34Z,100.4,"{'id': 's19786061', 'polyline': 'm~ntBhkm|Qf@aA^e@b@o@L_@Ae@DYBEDBLf@Vt@Gn@QNCLINCL@FB@PYZSLMVk@Lo@FGFEDFGR?VFjAGLAVBRDFD?HGRWDK?GB@NO@@F^B?Ti@FILEAEDC', 'resource_state': 3}",296,83,3,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '4:52', 'qom': '5:53', 'overall': '4:52', 'destination': {'href': 'strava://segments/19786061/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 136340141, 'title': 'Padraic Smithies', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/136340141/31114019/1/large.jpg', 'effort_description': '4 efforts in the last 90 days', 'effort_count': '4', 'effort_counts': {'overall': '4 efforts', 'female': '1 effort'}, 'destination': 'strava://segments/19786061/local_legend?categories%5B%5D=overall'}"
18520531,3,Rover del puente clavelito a la Mexico ajusco,Run,2155.1,9.7,50.0,2704.0,2494.6,"[19.249997, -99.174572]","[19.234186, -99.174629]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/I5TFHGV2J3A2YRVDAKC4P7HK6GPJO374CEFRXRYQLBLSWBDGG4EGCQ2NJWMU6ZWPFQAQHKJDIUIKBAPUBNIG5VYT,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/I5TFHGV2J3A2YRVDAKC4P7HK6GPJO374CEFRXRYQLBLSWBDGG4EGCQ2NJWMU6ZWPFQAQHKJDIUIKBAPUBNIG5VYT', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/OAZEZHMZNILNGNEUWVYAOSKGKXBU2VWUSDPEVCXKUTYI7FJPBDRSF525ZIZOSPUQTXSVKT2EIBBGH5GZP6WABNC2'}",2,Ciudad de México,Ciudad de México,Mexico,False,False,False,2018-08-13T00:05:33Z,2021-05-15T02:21:42Z,220.9,"{'id': 's18520531', 'polyline': 'mwntBb`i|Qr@LfAt@ZLh@Hj@E\\Vh@H~Ah@hAj@b@HVAHCHOp@gCz@yBv@qAb@_@^UvA_@n@G`ABfCTd@?b@Kh@[TIn@Gp@@pBd@R@JENOXm@JOFENCZDzA^R?JGHULeBFYJWXMz@KfAWjB]PCTHh@l@\\PLLMdCUnB@`@LH|A^f@Bf@JbAJt@Dv@XPBxCFNFl@`@f@Lb@@hAIj@?r@FXFT@bAJt@@', 'resource_state': 3}",432,253,1,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '12:41', 'qom': '17:55', 'overall': '12:41', 'destination': {'href': 'strava://segments/18520531/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",
3614771,3,a. Cda. José González V. Climb,Run,2043.78,4.9,17.1,2809.0,2709.6,"[19.2336738, -99.1819436]","[19.2295832, -99.1958788]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/FYXPALMFO2RC7B6ZHHYRNLMDOKRBWF26WFSUVBXZFFP3HXEG7C2CIXT3INQWU7B6GTV5G3FOJUFAM7K5GCSFY3DM,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/FYXPALMFO2RC7B6ZHHYRNLMDOKRBWF26WFSUVBXZFFP3HXEG7C2CIXT3INQWU7B6GTV5G3FOJUFAM7K5GCSFY3DM', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/WJHLLISQPMOHHUTTJZEUCPSAVJLQBD3ZBRJV26ORGH4Q5XRCUFQHB4W5PPHPTKWNNHZB5X5XTJN7C7FTXHYSVYQK'}",1,Mexico City,Federal District,Mexico,False,False,False,2013-03-15T20:02:23Z,2021-05-15T02:12:54Z,117.145,"{'id': 's3614771', 'polyline': 'mqktBdnj|QYTk@l@Qt@B\\RnARdBKj@a@Xu@TYRQp@D`@xBvGTx@Bl@K^]^_C`As@p@eB|De@z@sAxAc@p@Ol@?t@Lh@X\\b@\\hErArBh@hBj@z@\\pBfAtAdA`JbJr@z@x@nAjAzB^fAP`A', 'resource_state': 3}",108,17,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '11:45', 'qom': '16:43', 'overall': '11:45', 'destination': {'href': 'strava://segments/3614771/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 57555152, 'title': 'Daniel Rios', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/57555152/14898685/3/large.jpg', 'effort_description': '1 effort in the last 90 days', 'effort_count': '1', 'effort_counts': {'overall': '1 effort', 'female': None}, 'destination': 'strava://segments/3614771/local_legend?categories%5B%5D=overall'}"
24429656,3,Árbol Agua Cristalina a Caballerizas Rey,Run,433.6,8.8,31.0,2626.6,2588.2,"[19.25011, -99.185398]","[19.24756, -99.188827]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/DGMZMSAY2XPFEBN22ZQ6H6CMPA4RWW5VYU32JSLHPGBGXQJMKBYXIKFKSRBE24GNC7ZXM26ESEBU4R2TXOO2YIJI,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/DGMZMSAY2XPFEBN22ZQ6H6CMPA4RWW5VYU32JSLHPGBGXQJMKBYXIKFKSRBE24GNC7ZXM26ESEBU4R2TXOO2YIJI', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/W2OP6L7CDCY544PERRYIN5TGTAISZBTL5WT5CAYUJJCMCLMFSVY6P7LNMQLA6MTZNURTOW7X43B77G2L4CYEXAV5'}",0,Ciudad de México,Ciudad de México,Mexico,False,False,False,2020-06-11T14:31:42Z,2021-05-15T02:24:50Z,40.6,"{'id': 's24429656', 'polyline': 'exntBvck|Q@Lb@\\`AfBVTb@zALXNPFNLPv@n@`@f@l@n@lAdAb@d@HRB^\\p@', 'resource_state': 3}",266,23,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '2:48', 'qom': '3:10', 'overall': '2:48', 'destination': {'href': 'strava://segments/24429656/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 65097988, 'title': 'Roberto Narváez Rodríguez', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/65097988/16354906/1/large.jpg', 'effort_description': '5 efforts in the last 90 days', 'effort_count': '5', 'effort_counts': {'overall': '5 efforts', 'female': None}, 'destination': 'strava://segments/24429656/local_legend?categories%5B%5D=overall'}"
24338501,3,Plano Matapulgas,Run,199.6,1.7,13.6,2684.0,2679.6,"[19.246877, -99.192197]","[19.247041, -99.194088]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/7U2FKUXPTCRFGUXMZD4UJFNKHJUDFO5TCLZA2LIWAGDI2ODA6JHN7SS6S4PPLJGJSXDFYOHJIV2PLU6PEPCQKKY=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/7U2FKUXPTCRFGUXMZD4UJFNKHJUDFO5TCLZA2LIWAGDI2ODA6JHN7SS6S4PPLJGJSXDFYOHJIV2PLU6PEPCQKKY=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/5F3CSWZ4YYNT3CZJ4WKMUNYTQMT5USXWTBAHDO5Q4AJZOIXMVTGL475JFHJH2XULLEA4RBPIXAKHG2I66Z4GFGI='}",0,Ciudad de México,Ciudad de México,Mexico,False,False,False,2020-06-04T20:03:52Z,2021-05-15T02:24:48Z,6.6,"{'id': 's24338501', 'polyline': '}cntBfnl|QALFPFl@CVBb@Gz@WdACVEBCZ?\\BJEJ', 'resource_state': 3}",374,22,2,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '59s', 'qom': '1:20', 'overall': '59s', 'destination': {'href': 'strava://segments/24338501/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 55921876, 'title': 'Hector Ramirez Teuffer', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/55921876/14535055/1/large.jpg', 'effort_description': '10 efforts in the last 90 days', 'effort_count': '10', 'effort_counts': {'overall': '10 efforts', 'female': None}, 'destination': 'strava://segments/24338501/local_legend?categories%5B%5D=overall'}"
19660806,3,Tepetetla-Zoquiaqui,Run,206.0,32.7,49.1,2517.4,2450.0,"[19.248156, -99.143371]","[19.248827, -99.141767]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/RLM2GBBM3KMQ3J4LX37VDLWGSWFEBBDEWD3PGNDHXHNACOOGYOBDPGU3ELE44MU2MD6JMNFXC7TXVZMQDV6WHFI=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/RLM2GBBM3KMQ3J4LX37VDLWGSWFEBBDEWD3PGNDHXHNACOOGYOBDPGU3ELE44MU2MD6JMNFXC7TXVZMQDV6WHFI=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ROSUPCQ5JQPHAE5MXV6KWINLDRGWP2MKUQHDO4XS4LZOMXGP2NFIC2J2EZ6DYVCP54UXBIZ3TOWYBUWXGFYOYZY='}",0,Ciudad de México,Ciudad de México,Mexico,False,False,False,2019-01-11T20:06:27Z,2021-05-18T08:05:29Z,67.4,"{'id': 's19660806', 'polyline': '}kntBb}b|QC[IY?MGEEWBMEM?OKG@MGMMIIa@KCCG?KDEAGMMKG?CGAKKCU', 'resource_state': 3}",327,58,1,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '58s', 'qom': '1:24', 'overall': '58s', 'destination': {'href': 'strava://segments/19660806/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 164255156, 'title': 'Robert Saucedo', 'profile': 'avatar/athlete/large.png', 'effort_description': '6 efforts in the last 90 days', 'effort_count': '6', 'effort_counts': {'overall': '6 efforts', 'female': '1 effort'}, 'destination': 'strava://segments/19660806/local_legend?categories%5B%5D=overall'}"
6641734,3,Ciudad De Mexico - Cuernavaca Climb,Run,1107.6,5.6,14.2,2476.6,2414.7,"[19.228268, -99.144761]","[19.224186, -99.139626]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/2SEPJLNNNNWJOJJPKBTQDNZHHS767AUNTZ6IEOFMOFWYQVSSBXE46E4OENATTLKRYBDC2RTU2EY3RA5TYR5XKXI=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/2SEPJLNNNNWJOJJPKBTQDNZHHS767AUNTZ6IEOFMOFWYQVSSBXE46E4OENATTLKRYBDC2RTU2EY3RA5TYR5XKXI=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/NGAVRVLA4A5VS5MTVFSTLMCQZJ6OHIJOHLIV6M4HKPX2JELZY5QFE4FPBGX7PE5U23UKTYANN7BYYY64HIM7LAA='}",0,Xochimilco,D.F.,Mexico,False,False,False,2014-02-11T05:56:08Z,2021-05-15T02:14:40Z,68.6,"{'id': 's6641734', 'polyline': 'sojtBxec|Qx@~@^\\lAd@h@@h@AbDWzDIjAKb@MbAa@\\QV]l@_APa@tAyDZgAHc@Fe@@c@Ge@M_@aDwFg@eAGsABg@Fg@', 'resource_state': 3}",164,20,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '5:06', 'qom': '5:59', 'overall': '5:06', 'destination': {'href': 'strava://segments/6641734/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 68850585, 'title': 'Rodrigo Eslava', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/68850585/34778597/1/large.jpg', 'effort_description': '4 efforts in the last 90 days', 'effort_count': '4', 'effort_counts': {'overall': '4 efforts', 'female': '1 effort'}, 'destination': 'strava://segments/6641734/local_legend?categories%5B%5D=overall'}"
4380908,3,Ignacio Zaragoza Climb,Run,851.4,4.8,11.0,2359.6,2319.1,"[19.238437, -99.112807]","[19.234698, -99.119714]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/RC5BW32V34KTGFHNIIMQZ7DV6RE7I4WVL3MUMVBG4C3YEAGVYJOOIF336NKDOQSPLUOK4EPPK34LXAD4OJJGV2U7,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/RC5BW32V34KTGFHNIIMQZ7DV6RE7I4WVL3MUMVBG4C3YEAGVYJOOIF336NKDOQSPLUOK4EPPK34LXAD4OJJGV2U7', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/MFPXZUNTTNIFAJFO6HGCXYE7OIIAUUOCQAJ3EYE5RPHMWPHOVCWWUOIYUULOG4CRZ6JQDX3RMO7BVX5ZVCEDQ7DN'}",0,Mexico City,DF,Mexico,False,False,False,2013-06-11T15:26:07Z,2021-05-15T02:13:19Z,40.5,"{'id': 's4380908', 'polyline': 'eoltB`~|{QTV`@~@tC~FvDlIf@z@b@bAlCpFNf@Jj@ZtBHjAPZPPd@H', 'resource_state': 3}",151,30,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '3:02', 'qom': '6:50', 'overall': '3:02', 'destination': {'href': 'strava://segments/4380908/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 89147741, 'title': 'Carlos Ibarra', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/89147741/23152344/1/large.jpg', 'effort_description': '5 efforts in the last 90 days', 'effort_count': '5', 'effort_counts': {'overall': '5 efforts', 'female': '1 effort'}, 'destination': 'strava://segments/4380908/local_legend?categories%5B%5D=overall'}"
38929945,3,Muur Sn Matteo ,Run,1432.8,7.6,16.5,2365.2,2257.0,"[19.246089, -99.117286]","[19.235001, -99.121172]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/4JBDA6IWHAG74DN4IGV7W73YLXQCPDSUJPSDPXJOJP3STWWAKNAHYW77Q6WZMFA2NCPA7PMV3O5N2IAVFFSAE3Y=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/4JBDA6IWHAG74DN4IGV7W73YLXQCPDSUJPSDPXJOJP3STWWAKNAHYW77Q6WZMFA2NCPA7PMV3O5N2IAVFFSAE3Y=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/B3CJ45RNWI3EFH3IL4G7BGIB2J6AEJK4XINLA2KW7THNT74RNSZAZYPQVBEOXYJL3VIJCASJLNMSOI5AKCHNMUA='}",1,,Mexico City,Mexico,False,False,False,2025-04-11T19:14:57Z,2025-04-11T19:14:57Z,108.2,"{'id': 's38929945', 'polyline': '__ntB`z}{QpAWPC`@KhAk@~Ak@|@WZ?`@P^VV`@Lb@d@b@H^jA`AdAjAXR^PLRb@VDF?DRTRDNN`@HJRNNXJx@N`A?t@F\\JVPvAh@TAf@F`@?lBEz@M`@CdBCf@Fd@PVPZDZJ|@H|@T`@RXFpAxA\\PPVPRNTd@f@', 'resource_state': 3}",70,23,1,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '6:00', 'qom': '5:28', 'overall': '5:28', 'destination': {'href': 'strava://segments/38929945/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 132894036, 'title': 'Jassiel Venegas', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/132894036/34586701/6/large.jpg', 'effort_description': '3 efforts in the last 90 days', 'effort_count': '3', 'effort_counts': {'overall': '3 efforts', 'female': '1 effort'}, 'destination': 'strava://segments/38929945/local_legend?categories%5B%5D=overall'}"
